seq_id	insertion_date	mcl_clust	ap_clust
7154	557692	mcl_14	ap_clust_189
7155	1161538	mcl_3	ap_clust_7602
7156	526923	mcl_2	ap_clust_13524
7157	130769	mcl_12	ap_clust_1513
7158	403846	mcl_13	ap_clust_9805
7159	769230	mcl_13	ap_clust_734
7160	396153	mcl_21	ap_clust_9976
7161	288461	mcl_13	ap_clust_9805
7162	1873076	mcl_15	ap_clust_9876
7163	0	mcl_25	ap_clust_9091
7164	1242307	mcl_9	ap_clust_9527
7165	446153	mcl_20	ap_clust_12495
7166	319230	mcl_393	ap_clust_9045
7167	61538	mcl_4	ap_clust_6582
7168	65384	mcl_6	ap_clust_4039
7169	223076	mcl_1	ap_clust_13156
7170	1065384	mcl_8	ap_clust_6460
7171	173076	mcl_13	ap_clust_734
7172	280769	mcl_13	ap_clust_734
7173	1196153	mcl_8	ap_clust_6460
7174	92307	mcl_2	ap_clust_7274
7175	669230	mcl_2	ap_clust_7083
7176	196153	mcl_6	ap_clust_9266
7177	1296153	mcl_2	ap_clust_5727
7178	246153	mcl_17	ap_clust_4839
7179	5003846	mcl_2	ap_clust_5474
7180	288461	mcl_13	ap_clust_734
7181	1596153	mcl_3	ap_clust_6794
7182	80769	mcl_110	ap_clust_7182
7183	2280769	mcl_3	ap_clust_12415
7184	803846	mcl_394	ap_clust_11397
7185	1996153	mcl_7	ap_clust_6803
7186	684615	mcl_7	ap_clust_5823
7187	1257692	mcl_517	ap_clust_0
7188	61538	mcl_14	ap_clust_11896
7189	0	mcl_25	ap_clust_9091
7190	742307	mcl_11	ap_clust_8560
7191	380769	mcl_19	ap_clust_3791
7192	1346153	mcl_40	ap_clust_10463
7193	5611538	mcl_20	ap_clust_7258
7194	92307	mcl_20	ap_clust_12495
7195	692307	mcl_21	ap_clust_9976
7196	300000	mcl_4	ap_clust_407
7197	557692	mcl_1	ap_clust_448
7198	846153	mcl_3	ap_clust_7980
7199	926923	mcl_26	ap_clust_3148
7200	0	mcl_116	ap_clust_13396
7201	250000	mcl_7	ap_clust_2432
7202	184615	mcl_7	ap_clust_12729
7203	642307	mcl_11	ap_clust_7588
7204	334615	mcl_1	ap_clust_448
7205	611538	mcl_17	ap_clust_4839
7206	5023076	mcl_2	ap_clust_13524
7207	626923	mcl_11	ap_clust_6694
7208	1300000	mcl_9	ap_clust_3106
7209	1069230	mcl_3	ap_clust_6794
7210	353846	mcl_35	ap_clust_415
7211	1042307	mcl_10	ap_clust_10038
7212	1034615	mcl_2	ap_clust_5382
7213	1276923	mcl_32	ap_clust_3153
7214	457692	mcl_11	ap_clust_7588
7215	196153	mcl_285	ap_clust_7215
7216	792307	mcl_21	ap_clust_4388
7217	1180769	mcl_26	ap_clust_3148
7218	2215384	mcl_107	ap_clust_9404
7219	65384	mcl_6	ap_clust_4039
7220	1807692	mcl_10	ap_clust_11708
7221	511538	mcl_1	ap_clust_5349
7222	57692	mcl_12	ap_clust_3502
7223	196153	mcl_6	ap_clust_7049
7224	2530769	mcl_15	ap_clust_11478
7225	265384	mcl_14	ap_clust_9266
7226	176923	mcl_1	ap_clust_10832
7227	200000	mcl_6	ap_clust_10614
7228	180769	mcl_4	ap_clust_10201
7229	1861538	mcl_3	ap_clust_11290
7230	92307	mcl_2	ap_clust_1780
7231	1523076	mcl_8	ap_clust_10574
7232	2642307	mcl_15	ap_clust_11478
7233	1469230	mcl_26	ap_clust_3148
7234	665384	mcl_6	ap_clust_10614
7235	0	mcl_12	ap_clust_3502
7236	1142307	mcl_43	ap_clust_11397
7237	161538	mcl_16	ap_clust_12069
7238	1896153	mcl_10	ap_clust_12218
7239	619230	mcl_7	ap_clust_2432
7240	119230	mcl_4	ap_clust_6582
7241	550000	mcl_19	ap_clust_3791
7242	0	mcl_25	ap_clust_9091
7243	1388461	mcl_19	ap_clust_3791
7244	2219230	mcl_10	ap_clust_10038
7245	569230	mcl_11	ap_clust_8560
7246	2665384	mcl_19	ap_clust_9765
7247	2200000	mcl_34	ap_clust_1058
7248	1950000	mcl_3	ap_clust_6794
7249	761538	mcl_9	ap_clust_9527
7250	976923	mcl_8	ap_clust_4393
7251	1084615	mcl_2	ap_clust_5382
7252	238461	mcl_4	ap_clust_407
7253	634615	mcl_19	ap_clust_12595
7254	1069230	mcl_9	ap_clust_9527
7255	3250000	mcl_37	ap_clust_11290
7256	2765384	mcl_37	ap_clust_11290
7257	184615	mcl_17	ap_clust_7495
7258	96153	mcl_20	ap_clust_7258
7259	1880769	mcl_15	ap_clust_13067
7260	507692	mcl_21	ap_clust_4388
7261	3923076	mcl_71	ap_clust_1004
7262	880769	mcl_9	ap_clust_1565
7263	473076	mcl_21	ap_clust_4706
7264	365384	mcl_7	ap_clust_2432
7265	2480769	mcl_3	ap_clust_11290
7266	288461	mcl_9	ap_clust_734
7267	0	mcl_6	ap_clust_4039
7268	623076	mcl_14	ap_clust_189
7269	1573076	mcl_10	ap_clust_10574
7270	450000	mcl_1	ap_clust_5349
7271	292307	mcl_11	ap_clust_7588
7272	434615	mcl_2	ap_clust_2029
7273	165384	mcl_88	ap_clust_9357
7274	61538	mcl_2	ap_clust_7274
7275	392307	mcl_1	ap_clust_2799
7276	280769	mcl_20	ap_clust_12495
7277	826923	mcl_26	ap_clust_3742
7278	1596153	mcl_204	ap_clust_173
7279	176923	mcl_4	ap_clust_407
7280	1119230	mcl_3	ap_clust_12415
7281	1480769	mcl_3	ap_clust_12415
7282	1303846	mcl_9	ap_clust_3106
7283	969230	mcl_8	ap_clust_1525
7284	615384	mcl_27	ap_clust_9984
7285	680769	mcl_64	ap_clust_2662
7286	1969230	mcl_3	ap_clust_12415
7287	238461	mcl_1	ap_clust_10832
7288	215384	mcl_2	ap_clust_10772
7289	130769	mcl_6	ap_clust_7049
7290	7407692	mcl_1	ap_clust_12382
7291	1476923	mcl_109	ap_clust_3084
7292	2030769	mcl_89	ap_clust_10848
7293	1442307	mcl_1	ap_clust_12382
7294	630769	mcl_41	ap_clust_5999
7295	596153	mcl_8	ap_clust_4652
7296	180769	mcl_4	ap_clust_10201
7297	1153846	mcl_8	ap_clust_1609
7298	492307	mcl_108	ap_clust_8725
7299	1857692	mcl_10	ap_clust_11708
7300	2676923	mcl_37	ap_clust_1565
7301	2511538	mcl_10	ap_clust_12913
7302	2065384	mcl_2	ap_clust_1792
7303	1646153	mcl_2	ap_clust_5898
7304	630769	mcl_11	ap_clust_8560
7305	623076	mcl_7	ap_clust_12520
7306	2107692	mcl_3	ap_clust_12415
7307	1426923	mcl_29	ap_clust_7053
7308	0	mcl_4	ap_clust_10201
7309	980769	mcl_24	ap_clust_6228
7310	1815384	mcl_3	ap_clust_11290
7311	0	mcl_13	ap_clust_734
7312	123076	mcl_2	ap_clust_1137
7313	303846	mcl_4	ap_clust_10201
7314	1234615	mcl_3	ap_clust_7980
7315	1065384	mcl_8	ap_clust_1609
7316	457692	mcl_65	ap_clust_246
7317	1026923	mcl_2	ap_clust_5133
7318	57692	mcl_12	ap_clust_9705
7319	200000	mcl_6	ap_clust_10614
7320	238461	mcl_4	ap_clust_6582
7321	246153	mcl_20	ap_clust_7258
7322	850000	mcl_1	ap_clust_3665
7323	2584615	mcl_22	ap_clust_4356
7324	1253846	mcl_7	ap_clust_12520
7325	1284615	mcl_2	ap_clust_5898
7326	619230	mcl_7	ap_clust_5823
7327	1165384	mcl_195	ap_clust_8652
7328	2980769	mcl_9	ap_clust_734
7329	938461	mcl_26	ap_clust_3148
7330	2742307	mcl_2	ap_clust_1792
7331	507692	mcl_2	ap_clust_1137
7332	5115384	mcl_6	ap_clust_6549
7333	323076	mcl_6	ap_clust_9266
7334	2353846	mcl_1	ap_clust_11215
7335	380769	mcl_14	ap_clust_4160
7336	257692	mcl_14	ap_clust_9266
7337	303846	mcl_17	ap_clust_4839
7338	2473076	mcl_29	ap_clust_9376
7339	330769	mcl_6	ap_clust_7049
7340	700000	mcl_5	ap_clust_6751
7341	296153	mcl_1	ap_clust_5349
7342	0	mcl_6	ap_clust_4039
7343	880769	mcl_9	ap_clust_9527
7344	0	mcl_4	ap_clust_6582
7345	773076	mcl_32	ap_clust_3153
7346	1065384	mcl_7	ap_clust_6803
7347	730769	mcl_1	ap_clust_2799
7348	173076	mcl_16	ap_clust_7610
7349	188461	mcl_20	ap_clust_1780
7350	61538	mcl_7	ap_clust_12729
7351	65384	mcl_6	ap_clust_7049
7352	584615	mcl_1	ap_clust_6936
7353	61538	mcl_2	ap_clust_7274
7354	892307	mcl_21	ap_clust_4706
7355	0	mcl_18	ap_clust_8623
7356	576923	mcl_11	ap_clust_8560
7357	1830769	mcl_3	ap_clust_12415
7358	557692	mcl_14	ap_clust_11896
7359	1911538	mcl_5	ap_clust_6986
7360	1557692	mcl_8	ap_clust_4393
7361	0	mcl_12	ap_clust_3502
7362	1565384	mcl_29	ap_clust_7053
7363	534615	mcl_6	ap_clust_10614
7364	715384	mcl_19	ap_clust_9765
7365	938461	mcl_14	ap_clust_189
7366	3115384	mcl_15	ap_clust_8942
7367	1134615	mcl_519	ap_clust_0
7368	442307	mcl_7	ap_clust_12520
7369	946153	mcl_39	ap_clust_4533
7370	750000	mcl_7	ap_clust_5823
7371	488461	mcl_16	ap_clust_1525
7372	596153	mcl_31	ap_clust_10304
7373	1019230	mcl_2	ap_clust_5133
7374	119230	mcl_4	ap_clust_10201
7375	503846	mcl_5	ap_clust_802
7376	96153	mcl_4	ap_clust_10201
7377	1773076	mcl_19	ap_clust_3791
7378	115384	mcl_18	ap_clust_8623
7379	350000	mcl_27	ap_clust_9984
7380	0	mcl_27	ap_clust_9728
7381	400000	mcl_6	ap_clust_10614
7382	130769	mcl_6	ap_clust_7049
7383	250000	mcl_17	ap_clust_4839
7384	173076	mcl_13	ap_clust_9805
7385	469230	mcl_14	ap_clust_9266
7386	1430769	mcl_24	ap_clust_9288
7387	803846	mcl_2	ap_clust_13524
7388	1030769	mcl_1	ap_clust_7443
7389	357692	mcl_1	ap_clust_6936
7390	0	mcl_25	ap_clust_9091
7391	2057692	mcl_286	ap_clust_13379
7392	3026923	mcl_228	ap_clust_1735
7393	0	mcl_268	ap_clust_10473
7394	1750000	mcl_33	ap_clust_5975
7395	61538	mcl_4	ap_clust_6582
7396	873076	mcl_30	ap_clust_5725
7397	184615	mcl_7	ap_clust_12729
7398	1880769	mcl_2	ap_clust_1792
7399	200000	mcl_6	ap_clust_7049
7400	2453846	mcl_22	ap_clust_6250
7401	1561538	mcl_214	ap_clust_2561
7402	292307	mcl_13	ap_clust_734
7403	861538	mcl_11	ap_clust_6694
7404	1680769	mcl_1	ap_clust_12382
7405	3611538	mcl_3	ap_clust_12415
7406	861538	mcl_8	ap_clust_6460
7407	0	mcl_18	ap_clust_9852
7408	965384	mcl_9	ap_clust_3106
7409	223076	mcl_1	ap_clust_13156
7410	1138461	mcl_66	ap_clust_4427
7411	226923	mcl_20	ap_clust_12495
7412	1592307	mcl_3	ap_clust_6214
7413	288461	mcl_13	ap_clust_734
7414	1442307	mcl_29	ap_clust_9376
7415	1061538	mcl_8	ap_clust_1525
7416	2088461	mcl_37	ap_clust_11290
7417	573076	mcl_1	ap_clust_2799
7418	288461	mcl_30	ap_clust_5725
7419	1669230	mcl_3	ap_clust_6794
7420	307692	mcl_24	ap_clust_6228
7421	861538	mcl_30	ap_clust_5725
7422	288461	mcl_9	ap_clust_734
7423	511538	mcl_14	ap_clust_9266
7424	296153	mcl_4	ap_clust_10201
7425	1053846	mcl_9	ap_clust_3106
7426	307692	mcl_36	ap_clust_13126
7427	0	mcl_177	ap_clust_7427
7428	311538	mcl_17	ap_clust_4839
7429	846153	mcl_9	ap_clust_4706
7430	326923	mcl_6	ap_clust_7049
7431	250000	mcl_6	ap_clust_9013
7432	0	mcl_4	ap_clust_6582
7433	180769	mcl_4	ap_clust_6582
7434	219230	mcl_17	ap_clust_4839
7435	257692	mcl_17	ap_clust_9164
7436	1700000	mcl_10	ap_clust_10038
7437	2834615	mcl_3	ap_clust_11290
7438	1411538	mcl_7	ap_clust_6803
7439	1057692	mcl_8	ap_clust_13250
7440	0	mcl_12	ap_clust_3502
7441	434615	mcl_14	ap_clust_189
7442	1419230	mcl_3	ap_clust_12415
7443	876923	mcl_1	ap_clust_7443
7444	126923	mcl_20	ap_clust_7258
7445	496153	mcl_7	ap_clust_5823
7446	876923	mcl_9	ap_clust_3106
7447	57692	mcl_1	ap_clust_10832
7448	803846	mcl_1	ap_clust_5349
7449	250000	mcl_16	ap_clust_7610
7450	396153	mcl_32	ap_clust_3153
7451	188461	mcl_20	ap_clust_12495
7452	50000	mcl_5	ap_clust_3282
7453	65384	mcl_12	ap_clust_1513
7454	69230	mcl_6	ap_clust_7049
7455	53846	mcl_12	ap_clust_4372
7456	2150000	mcl_3	ap_clust_6214
7457	1053846	mcl_47	ap_clust_11074
7458	788461	mcl_8	ap_clust_3542
7459	900000	mcl_1	ap_clust_2799
7460	573076	mcl_23	ap_clust_5479
7461	4876923	mcl_68	ap_clust_8509
7462	203846	mcl_16	ap_clust_1556
7463	753846	mcl_12	ap_clust_9705
7464	123076	mcl_7	ap_clust_12729
7465	0	mcl_4	ap_clust_6582
7466	807692	mcl_11	ap_clust_7588
7467	330769	mcl_6	ap_clust_10614
7468	80769	mcl_88	ap_clust_9357
7469	476923	mcl_1	ap_clust_6936
7470	1853846	mcl_9	ap_clust_9527
7471	619230	mcl_7	ap_clust_5823
7472	538461	mcl_6	ap_clust_7049
7473	1153846	mcl_3	ap_clust_6214
7474	0	mcl_100	ap_clust_5822
7475	346153	mcl_5	ap_clust_6986
7476	1438461	mcl_1	ap_clust_3665
7477	65384	mcl_6	ap_clust_7049
7478	773076	mcl_9	ap_clust_1565
7479	123076	mcl_2	ap_clust_1780
7480	0	mcl_6	ap_clust_7049
7481	250000	mcl_2	ap_clust_1137
7482	2115384	mcl_520	ap_clust_0
7483	1100000	mcl_2	ap_clust_7083
7484	1530769	mcl_3	ap_clust_6214
7485	1238461	mcl_8	ap_clust_13250
7486	573076	mcl_11	ap_clust_6694
7487	1073076	mcl_23	ap_clust_5479
7488	1896153	mcl_10	ap_clust_9913
7489	588461	mcl_14	ap_clust_9266
7490	1423076	mcl_5	ap_clust_11702
7491	830769	mcl_14	ap_clust_189
7492	5015384	mcl_521	ap_clust_0
7493	2488461	mcl_151	ap_clust_577
7494	130769	mcl_97	ap_clust_123
7495	184615	mcl_17	ap_clust_7495
7496	700000	mcl_8	ap_clust_2713
7497	188461	mcl_6	ap_clust_9013
7498	276923	mcl_4	ap_clust_9852
7499	411538	mcl_27	ap_clust_9984
7500	6126923	mcl_20	ap_clust_12495
7501	223076	mcl_17	ap_clust_7495
7502	65384	mcl_6	ap_clust_7049
7503	176923	mcl_4	ap_clust_9805
7504	2546153	mcl_29	ap_clust_7053
7505	234615	mcl_17	ap_clust_7495
7506	300000	mcl_113	ap_clust_11600
7507	1169230	mcl_9	ap_clust_9527
7508	338461	mcl_6	ap_clust_10614
7509	980769	mcl_3	ap_clust_11290
7510	238461	mcl_4	ap_clust_10201
7511	653846	mcl_39	ap_clust_556
7512	2900000	mcl_3	ap_clust_6214
7513	1061538	mcl_2	ap_clust_5382
7514	3057692	mcl_3	ap_clust_12415
7515	342307	mcl_17	ap_clust_4839
7516	0	mcl_4	ap_clust_10201
7517	623076	mcl_7	ap_clust_12520
7518	265384	mcl_6	ap_clust_10614
7519	1630769	mcl_19	ap_clust_9765
7520	123076	mcl_7	ap_clust_12729
7521	2111538	mcl_221	ap_clust_1125
7522	569230	mcl_14	ap_clust_9266
7523	200000	mcl_6	ap_clust_10614
7524	334615	mcl_17	ap_clust_4839
7525	523076	mcl_26	ap_clust_3742
7526	196153	mcl_70	ap_clust_7570
7527	807692	mcl_26	ap_clust_3148
7528	1623076	mcl_2	ap_clust_1792
7529	1100000	mcl_2	ap_clust_5133
7530	742307	mcl_26	ap_clust_3742
7531	1153846	mcl_8	ap_clust_13250
7532	230769	mcl_13	ap_clust_6426
7533	203846	mcl_6	ap_clust_4039
7534	1884615	mcl_10	ap_clust_10865
7535	1192307	mcl_11	ap_clust_7588
7536	496153	mcl_16	ap_clust_1556
7537	2284615	mcl_3	ap_clust_11290
7538	61538	mcl_18	ap_clust_13387
7539	6892307	mcl_1	ap_clust_5349
7540	1411538	mcl_10	ap_clust_11708
7541	1350000	mcl_1	ap_clust_9488
7542	1900000	mcl_3	ap_clust_11290
7543	53846	mcl_12	ap_clust_4372
7544	2476923	mcl_15	ap_clust_9876
7545	323076	mcl_22	ap_clust_11402
7546	57692	mcl_13	ap_clust_9805
7547	742307	mcl_24	ap_clust_6228
7548	0	mcl_102	ap_clust_3726
7549	250000	mcl_7	ap_clust_12729
7550	407692	mcl_23	ap_clust_5479
7551	2542307	mcl_37	ap_clust_11290
7552	784615	mcl_2	ap_clust_5133
7553	384615	mcl_1	ap_clust_7443
7554	288461	mcl_8	ap_clust_1525
7555	434615	mcl_7	ap_clust_2432
7556	0	mcl_12	ap_clust_3502
7557	361538	mcl_4	ap_clust_407
7558	1184615	mcl_1	ap_clust_12382
7559	326923	mcl_6	ap_clust_9266
7560	430769	mcl_14	ap_clust_11896
7561	580769	mcl_9	ap_clust_3106
7562	1280769	mcl_8	ap_clust_4393
7563	1380769	mcl_8	ap_clust_13250
7564	626923	mcl_1	ap_clust_5349
7565	326923	mcl_5	ap_clust_6986
7566	119230	mcl_4	ap_clust_6582
7567	153846	mcl_2	ap_clust_7274
7568	1415384	mcl_283	ap_clust_7568
7569	384615	mcl_16	ap_clust_12069
7570	192307	mcl_70	ap_clust_7570
7571	188461	mcl_5	ap_clust_4927
7572	57692	mcl_1	ap_clust_10832
7573	742307	mcl_11	ap_clust_6694
7574	1780769	mcl_15	ap_clust_8942
7575	146153	mcl_17	ap_clust_4839
7576	576923	mcl_8	ap_clust_6460
7577	1200000	mcl_17	ap_clust_4839
7578	2430769	mcl_15	ap_clust_11478
7579	1807692	mcl_17	ap_clust_9164
7580	1173076	mcl_147	ap_clust_169
7581	1496153	mcl_44	ap_clust_584
7582	442307	mcl_6	ap_clust_9013
7583	653846	mcl_14	ap_clust_9266
7584	330769	mcl_95	ap_clust_5908
7585	180769	mcl_32	ap_clust_3153
7586	8442307	mcl_34	ap_clust_4629
7587	1553846	mcl_3	ap_clust_6214
7588	696153	mcl_11	ap_clust_7588
7589	0	mcl_4	ap_clust_10201
7590	2003846	mcl_29	ap_clust_9376
7591	880769	mcl_8	ap_clust_13250
7592	80769	mcl_23	ap_clust_5479
7593	107692	mcl_22	ap_clust_4356
7594	365384	mcl_5	ap_clust_802
7595	57692	mcl_18	ap_clust_8623
7596	469230	mcl_14	ap_clust_9266
7597	2007692	mcl_205	ap_clust_7597
7598	611538	mcl_11	ap_clust_6694
7599	1600000	mcl_2	ap_clust_5898
7600	384615	mcl_5	ap_clust_7095
7601	550000	mcl_19	ap_clust_3791
7602	1546153	mcl_3	ap_clust_7602
7603	1234615	mcl_5	ap_clust_7095
7604	180769	mcl_4	ap_clust_10201
7605	1830769	mcl_29	ap_clust_7053
7606	0	mcl_12	ap_clust_3502
7607	242307	mcl_4	ap_clust_407
7608	1657692	mcl_3	ap_clust_11003
7609	0	mcl_43	ap_clust_11397
7610	246153	mcl_16	ap_clust_7610
7611	1488461	mcl_44	ap_clust_584
7612	726923	mcl_14	ap_clust_9266
7613	834615	mcl_1	ap_clust_7443
7614	0	mcl_236	ap_clust_2318
7615	580769	mcl_9	ap_clust_13029
7616	1169230	mcl_27	ap_clust_9984
7617	315384	mcl_6	ap_clust_9013
7618	338461	mcl_25	ap_clust_9091
7619	365384	mcl_19	ap_clust_12595
7620	938461	mcl_9	ap_clust_3106
7621	1984615	mcl_3	ap_clust_11003
7622	1353846	mcl_3	ap_clust_12415
7623	2023076	mcl_15	ap_clust_8942
7624	4876923	mcl_17	ap_clust_9164
7625	750000	mcl_26	ap_clust_3148
7626	2457692	mcl_37	ap_clust_11290
7627	1811538	mcl_29	ap_clust_7053
7628	2265384	mcl_37	ap_clust_11290
7629	2300000	mcl_34	ap_clust_7774
7630	173076	mcl_9	ap_clust_4706
7631	134615	mcl_6	ap_clust_4039
7632	526923	mcl_9	ap_clust_3106
7633	5115384	mcl_522	ap_clust_7083
7634	630769	mcl_26	ap_clust_3742
7635	46153	mcl_17	ap_clust_7495
7636	1196153	mcl_30	ap_clust_5725
7637	580769	mcl_287	ap_clust_7637
7638	53846	mcl_18	ap_clust_9852
7639	615384	mcl_36	ap_clust_13126
7640	930769	mcl_36	ap_clust_13126
7641	584615	mcl_14	ap_clust_4160
7642	830769	mcl_1	ap_clust_7443
7643	334615	mcl_45	ap_clust_2893
7644	92307	mcl_1	ap_clust_13156
7645	842307	mcl_9	ap_clust_13029
7646	726923	mcl_2	ap_clust_5382
7647	823076	mcl_17	ap_clust_7495
7648	1230769	mcl_22	ap_clust_6250
7649	538461	mcl_22	ap_clust_6250
7650	511538	mcl_11	ap_clust_7588
7651	496153	mcl_7	ap_clust_12520
7652	973076	mcl_3	ap_clust_12415
7653	2073076	mcl_3	ap_clust_12415
7654	234615	mcl_1	ap_clust_5349
7655	419230	mcl_1	ap_clust_6936
7656	346153	mcl_22	ap_clust_11402
7657	338461	mcl_5	ap_clust_6986
7658	1107692	mcl_26	ap_clust_3148
7659	2469230	mcl_9	ap_clust_13029
7660	919230	mcl_21	ap_clust_9976
7661	196153	mcl_6	ap_clust_7049
7662	1000000	mcl_11	ap_clust_6694
7663	61538	mcl_20	ap_clust_6206
7664	396153	mcl_21	ap_clust_9976
7665	184615	mcl_7	ap_clust_12729
7666	226923	mcl_21	ap_clust_9976
7667	411538	mcl_11	ap_clust_7588
7668	223076	mcl_395	ap_clust_1359
7669	1653846	mcl_10	ap_clust_10038
7670	130769	mcl_84	ap_clust_1189
7671	688461	mcl_31	ap_clust_10304
7672	65384	mcl_25	ap_clust_9091
7673	2403846	mcl_15	ap_clust_13067
7674	0	mcl_18	ap_clust_9705
7675	1057692	mcl_19	ap_clust_7675
7676	523076	mcl_9	ap_clust_4706
7677	1150000	mcl_5	ap_clust_11702
7678	0	mcl_4	ap_clust_6582
7679	515384	mcl_2	ap_clust_5474
7680	1430769	mcl_3	ap_clust_12415
7681	826923	mcl_5	ap_clust_9147
7682	507692	mcl_35	ap_clust_12092
7683	326923	mcl_14	ap_clust_9266
7684	569230	mcl_11	ap_clust_1565
7685	1234615	mcl_1	ap_clust_3665
7686	884615	mcl_523	ap_clust_0
7687	192307	mcl_94	ap_clust_12602
7688	2342307	mcl_16	ap_clust_3542
7689	357692	mcl_1	ap_clust_2799
7690	1223076	mcl_14	ap_clust_11896
7691	3026923	mcl_66	ap_clust_4427
7692	150000	mcl_2	ap_clust_2029
7693	1857692	mcl_3	ap_clust_12415
7694	426923	mcl_4	ap_clust_407
7695	180769	mcl_4	ap_clust_10201
7696	1073076	mcl_52	ap_clust_6717
7697	65384	mcl_6	ap_clust_7049
7698	734615	mcl_2	ap_clust_5382
7699	123076	mcl_1	ap_clust_448
7700	0	mcl_12	ap_clust_9705
7701	1600000	mcl_9	ap_clust_3106
7702	492307	mcl_34	ap_clust_1058
7703	826923	mcl_8	ap_clust_6460
7704	753846	mcl_21	ap_clust_9976
7705	115384	mcl_12	ap_clust_9705
7706	661538	mcl_39	ap_clust_4533
7707	669230	mcl_11	ap_clust_6694
7708	915384	mcl_5	ap_clust_6986
7709	1042307	mcl_5	ap_clust_6986
7710	361538	mcl_5	ap_clust_7095
7711	180769	mcl_4	ap_clust_407
7712	519230	mcl_32	ap_clust_3153
7713	1550000	mcl_10	ap_clust_10038
7714	903846	mcl_11	ap_clust_8560
7715	1361538	mcl_8	ap_clust_4393
7716	407692	mcl_23	ap_clust_5479
7717	900000	mcl_2	ap_clust_5382
7718	169230	mcl_64	ap_clust_2662
7719	1153846	mcl_2	ap_clust_5727
7720	430769	mcl_45	ap_clust_2893
7721	88461	mcl_1	ap_clust_3526
7722	1034615	mcl_1	ap_clust_7443
7723	61538	mcl_4	ap_clust_6582
7724	2542307	mcl_3	ap_clust_11290
7725	2115384	mcl_34	ap_clust_1058
7726	2396153	mcl_3	ap_clust_6214
7727	265384	mcl_6	ap_clust_7049
7728	1211538	mcl_10	ap_clust_11708
7729	50000	mcl_40	ap_clust_10463
7730	1892307	mcl_1	ap_clust_12382
7731	350000	mcl_13	ap_clust_9805
7732	1611538	mcl_11	ap_clust_1565
7733	1530769	mcl_105	ap_clust_9357
7734	876923	mcl_14	ap_clust_189
7735	438461	mcl_41	ap_clust_5999
7736	3426923	mcl_7	ap_clust_6803
7737	350000	mcl_9	ap_clust_4706
7738	923076	mcl_9	ap_clust_13029
7739	0	mcl_18	ap_clust_8623
7740	1292307	mcl_19	ap_clust_3791
7741	646153	mcl_11	ap_clust_6694
7742	630769	mcl_16	ap_clust_1525
7743	238461	mcl_1	ap_clust_448
7744	234615	mcl_52	ap_clust_6717
7745	92307	mcl_20	ap_clust_12495
7746	696153	mcl_1	ap_clust_9488
7747	0	mcl_25	ap_clust_9091
7748	830769	mcl_2	ap_clust_5727
7749	1507692	mcl_288	ap_clust_11956
7750	1300000	mcl_3	ap_clust_6794
7751	638461	mcl_33	ap_clust_5975
7752	100000	mcl_31	ap_clust_10304
7753	488461	mcl_23	ap_clust_5479
7754	1573076	mcl_3	ap_clust_11003
7755	623076	mcl_9	ap_clust_13029
7756	0	mcl_4	ap_clust_10201
7757	61538	mcl_7	ap_clust_2432
7758	407692	mcl_23	ap_clust_5479
7759	69230	mcl_12	ap_clust_4372
7760	2507692	mcl_17	ap_clust_4839
7761	111538	mcl_289	ap_clust_7761
7762	246153	mcl_16	ap_clust_1556
7763	461538	mcl_9	ap_clust_3106
7764	2653846	mcl_44	ap_clust_584
7765	396153	mcl_6	ap_clust_10614
7766	130769	mcl_6	ap_clust_10614
7767	430769	mcl_4	ap_clust_10201
7768	1892307	mcl_1	ap_clust_11215
7769	557692	mcl_1	ap_clust_5349
7770	311538	mcl_178	ap_clust_11443
7771	338461	mcl_21	ap_clust_4388
7772	223076	mcl_290	ap_clust_9512
7773	503846	mcl_524	ap_clust_0
7774	2100000	mcl_34	ap_clust_7774
7775	1080769	mcl_63	ap_clust_6549
7776	0	mcl_12	ap_clust_3502
7777	300000	mcl_4	ap_clust_6582
7778	303846	mcl_36	ap_clust_13126
7779	1130769	mcl_7	ap_clust_6803
7780	219230	mcl_35	ap_clust_415
7781	230769	mcl_9	ap_clust_4706
7782	0	mcl_12	ap_clust_1513
7783	696153	mcl_1	ap_clust_9488
7784	96153	mcl_28	ap_clust_4599
7785	888461	mcl_8	ap_clust_4652
7786	1403846	mcl_8	ap_clust_4652
7787	419230	mcl_85	ap_clust_86
7788	496153	mcl_17	ap_clust_4839
7789	915384	mcl_8	ap_clust_13250
7790	588461	mcl_9	ap_clust_1565
7791	1196153	mcl_7	ap_clust_12520
7792	1180769	mcl_2	ap_clust_5727
7793	761538	mcl_39	ap_clust_4533
7794	115384	mcl_5	ap_clust_6986
7795	1207692	mcl_2	ap_clust_5382
7796	626923	mcl_11	ap_clust_8560
7797	761538	mcl_14	ap_clust_189
7798	665384	mcl_28	ap_clust_8228
7799	196153	mcl_6	ap_clust_4039
7800	130769	mcl_47	ap_clust_11074
7801	0	mcl_30	ap_clust_5725
7802	2884615	mcl_22	ap_clust_11402
7803	1923076	mcl_15	ap_clust_9982
7804	476923	mcl_1	ap_clust_6936
7805	1026923	mcl_8	ap_clust_3542
7806	253846	mcl_20	ap_clust_7258
7807	953846	mcl_5	ap_clust_802
7808	0	mcl_12	ap_clust_3502
7809	1173076	mcl_2	ap_clust_5898
7810	500000	mcl_8	ap_clust_6460
7811	442307	mcl_2	ap_clust_5474
7812	2711538	mcl_5	ap_clust_11702
